Wavelength,H2O_40K,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.441296,0.0009964480043479313,0.008231787065433586,0.0683476596639131,0.07757589473369461
3.443597,0.0009964480043479313,0.008205866457016332,0.06700477275860378,0.07620708721996805
3.445899,0.0009964480043479313,0.008165988597912864,0.06522273092991751,0.0743851675321783
3.4482,0.0009964480043479313,0.008140067989495608,0.06414303789469107,0.0732795538885346
3.450502,0.0009964480043479313,0.008114147381078353,0.06282108686541109,0.07193168225083738
3.452804,0.0009964480043479313,0.008085235933228338,0.06136604348137325,0.07044772741894953
3.455105,0.0009964480043479313,0.008047850440318836,0.060453338981142614,0.06949763742580939
3.457407,0.0009964480043479313,0.008023425251617963,0.05911593528146002,0.06813580853742593
3.459709,0.0009964480043479313,0.007993516857290361,0.0584569536597752,0.06744691852141349
3.46201,0.0009964480043479313,0.007979559606604146,0.057369783525966875,0.06634579113691896
3.464312,0.0009984418973031052,0.007968094722111898,0.05680301945345882,0.06576955607287382
3.466613,0.0010119006747505257,0.007959620677052411,0.05567298062111427,0.06464450197291721
3.468915,0.0006923793286839803,0.007953140524948098,0.05516802723021659,0.06381354708384868
3.471217,0.0005014640782261227,0.007945164953127403,0.05469048986745256,0.06313711889880608
3.473518,0.0005373541514192446,0.007934198541873948,0.05411076549073587,0.06258231818402908
3.47582,0.0006475167371925777,0.007921736710904115,0.05413967693858588,0.06270893038668257
3.478122,0.0004959808725993957,0.007911767246128248,0.05412272884846691,0.06253047696719455
3.4804230000000005,0.0004984732387933624,0.007905287094023935,0.0541237257949445,0.0625274861277618
3.482725,0.0004989717120321556,0.007898308468680827,0.054120734955511736,0.06251801513622472
3.4850260000000004,0.0004989717120321556,0.007888339003904959,0.054098303659766034,0.06248561437570315
3.487328,0.0004984732387933624,0.007875877172935126,0.05448761125926365,0.06286196167099213
3.4896300000000005,0.0004984732387933624,0.007864910761681672,0.055069329528935514,0.06343271352941053
3.491931,0.0004984732387933624,0.007857433663099772,0.05552393712271506,0.0638798440246082
3.4942330000000004,0.0004989717120321556,0.00785145198423425,0.05620784240633954,0.06455826610260594
3.496535,0.0004989717120321556,0.007842479465935972,0.05671080190428205,0.06505225308225017
3.4988360000000003,0.0004989717120321556,0.00783051610820493,0.05741763695689104,0.06574712477712813
3.501138,0.0004984732387933624,0.00781855275047389,0.05812297658978365,0.0664400025790509
3.503439,0.0004984732387933624,0.007811075651891989,0.058874175760645235,0.06718372465133059
3.5057410000000004,0.0004989717120321556,0.007804595499787677,0.05975647339330949,0.06806004060512932
3.508043,0.0004989717120321556,0.007797616874444569,0.0604094733361288,0.06870606192260552
3.5103440000000004,0.0004989717120321556,0.007748766497042819,0.062150640359234,0.07039837856830898
3.512646,0.0004954823993606022,0.007713374897088491,0.06392221424990563,0.0721310715463547
3.5149470000000003,0.00047753736276404124,0.007666518412641914,0.06633283083271033,0.07447688660811629
3.517249,0.0008668449622616573,0.00761716956200137,0.06971796259735606,0.0782019771216191
3.5195510000000003,0.0010029281564522454,0.007570811550793587,0.0744150759265059,0.08298881563375173
3.5218519999999995,0.000759174742682291,0.0075289397987349455,0.07915306406123683,0.08744117860265405
3.524154,0.0007561839032495307,0.0074855726269599234,0.08445931168819215,0.0927010682184016
3.526456,0.000988970905766031,0.0074412085087073145,0.09000233410357435,0.09843251351804767
3.528757,0.0009974449508255183,0.00739933675664867,0.09386649865070047,0.10226328035817467
3.5310589999999995,0.0009964480043479313,0.007353975691918477,0.09730596399837467,0.10565638769464107
3.53336,0.0009964480043479313,0.007305623787755519,0.09788070364270343,0.10618277543480688
3.5356620000000003,0.0009964480043479313,0.007258767303308944,0.09615349387028443,0.10440870917794133
3.537964,0.0009964480043479313,0.0072238741765934065,0.092417935418767,0.10063825759970832
3.540265,0.0009964480043479313,0.00717402685271407,0.08705236947639522,0.09522284433345723
3.542567,0.0009964480043479313,0.007130161207700257,0.0823373111106488,0.090463920322697
3.5448690000000003,0.0009964480043479313,0.0070887879288804075,0.07718259934828665,0.08526783528151499
3.5471699999999995,0.0009964480043479313,0.007043925337389005,0.07332690884621998,0.08136728218795691
3.549472,0.0009964480043479313,0.006994576486748461,0.06955745421446459,0.07754847870556097
3.5517730000000003,0.0009964480043479313,0.0069606803065105135,0.06596844689515237,0.07392557520601083
3.554075,0.0009964480043479313,0.006913325348825143,0.0626850036712205,0.07059477702439358
3.556377,0.0009964480043479313,0.00686547191790098,0.05958798943859734,0.06744990936084624
3.558678,0.0009974449508255183,0.006822603219364752,0.0567078110648493,0.06452785923503956
3.5609800000000003,0.0009884724325272378,0.006781229940544902,0.053991131913425465,0.0617608342864976
3.563282,0.0009092151875590929,0.006734871929337121,0.051070078734096365,0.058714165850992574
3.565583,0.0008484014524263027,0.0066969879631888244,0.04866993008930632,0.05621531950492145
3.567885,0.0010019312099746585,0.006653620791413801,0.045929324222420416,0.053584876223808885
3.570186,0.0009964480043479313,0.006605767360489639,0.0435346587832571,0.051136874148094674
3.572488,0.0009959495311091383,0.006559907822520649,0.040918172752830745,0.048474030106460536
3.57479,0.0009964480043479313,0.006507069659208553,0.03871242867117011,0.046215946334726594
3.577091,0.0009959495311091383,0.006453733022657664,0.036701089152638894,0.044150771706405696
3.579393,0.0009959495311091383,0.006400894859345567,0.034717664135480115,0.04211450852593481
3.581695,0.0010019312099746585,0.00634805669603347,0.032596660504414336,0.03994664841042248
3.583996,0.0007726335201297118,0.006295218532721375,0.030563388163376226,0.03763124021622731
3.586298,0.00048202362191318137,0.006242380369409278,0.028819728774077038,0.0355441327653995
3.588599,0.000496479345838189,0.006189542206097182,0.02688914192023035,0.03357516347216572
3.590901,0.0004989717120321556,0.006137202516023878,0.02551784204030981,0.032154016268365844
3.593203,0.0004989717120321556,0.006084364352711782,0.023939675766290018,0.030523011831033963
3.595504,0.0004984732387933624,0.006032024662638479,0.022600278173652257,0.0291307760750841
3.597806,0.0004984732387933624,0.005979684972565176,0.021289293555625716,0.027767451766984245
3.600108,0.0004989717120321556,0.00592684680925308,0.019845216582841343,0.02627103510412658
3.602409,0.0004989717120321556,0.005875005592418569,0.018866713615089976,0.0252406909195407
3.604711,0.0004984732387933624,0.005822665902345266,0.01791263583603948,0.02423377497717811
3.607012,0.0004984732387933624,0.005770326212271964,0.016956564164033808,0.02322536361509913
3.609314,0.0004989717120321556,0.005718484995437453,0.016035884091982467,0.02225334079945208
3.611616,0.0004989717120321556,0.005666145305364151,0.015055885704514719,0.021221002721911027
3.613917,0.0004989717120321556,0.00561430408852964,0.014133710212746996,0.020246986013308797
3.616219,0.0004984732387933624,0.005562462871695132,0.013303752270156049,0.01936468838064454
3.618521,0.0004984732387933624,0.005505636922472688,0.012762908806065251,0.018767018967331302
3.620822,0.0004989717120321556,0.005447315553533865,0.01210741649705198,0.018053703762618
3.623124,0.0004989717120321556,0.005395474336699355,0.011483826475321484,0.017378272524052992
3.625425,0.0004984732387933624,0.005344131593103639,0.010846777676143565,0.016689382508040564
3.627727,0.0004984732387933624,0.0052922903762691285,0.010583583806060672,0.016374347421123158
3.630029,0.0004989717120321556,0.005240947632673413,0.009776555632454215,0.015516474977159788
3.632330000000001,0.0004989717120321556,0.0051896048890776965,0.009205803774035818,0.014894380375145668
3.634632,0.0004984732387933624,0.005138262145481979,0.00905227401648746,0.014689009400762803
3.636934,0.0004984732387933624,0.005086919401886264,0.008568256501619105,0.014153649142298731
3.639235,0.0004989717120321556,0.005035576658290547,0.008237768744299106,0.013772317114621808
3.641537000000001,0.0004989717120321556,0.004984233914694831,0.00758427032824101,0.013067475954967996
3.643838,0.0004984732387933624,0.0049333896443379075,0.007475603162184056,0.012907466045315327
3.64614,0.0004989717120321556,0.004882046900742192,0.007123182582357148,0.012504201195131496
3.648442,0.0004989717120321556,0.004831202630385269,0.006575360492923244,0.011905534835340669
3.650743,0.0004984732387933624,0.004780358360028346,0.0065309963746706355,0.011809827973492344
3.653045,0.0004984732387933624,0.004729514089671423,0.0062194506004247824,0.011447437928889569
3.655347,0.0004989717120321556,0.0046786698193145,0.00604099718093676,0.011218638712283414
3.657648000000001,0.0005014640782261227,0.004627825548957578,0.005490682725308887,0.010619972352492586
3.65995,0.0004890022472562887,0.004576981278600653,0.005353104111401919,0.010419087637258859
3.662251,0.00036388546431915457,0.00452763242796011,0.004984732387933624,0.009876250280212887
3.664553,0.000412735841720904,0.004463329380155767,0.0050041728442465645,0.009880238066123237
3.666855,0.0004795312557192146,0.004421457628097125,0.0048730743824439106,0.00977406326626025
3.669156,0.0005448312500011451,0.0043880599210979684,0.0044518644956635205,0.009384755666762631
3.671458,0.00016000990965266934,0.004354662214098815,0.0044683141125437,0.008982986236295183
3.673759,0.0005358587317028647,0.004320766033860866,0.003964357668123611,0.008820982433687341
3.676061,0.0005064488106140562,0.004287368326861711,0.00400124468779432,0.008795061825270088
3.678363,0.0002676801292320356,0.004253970619862555,0.0035700653362380616,0.008091716085332653
3.680664,0.00023428242223288038,0.0042205729128634,0.003504765341956131,0.007959620677052411
3.682966,0.00017745647301043701,0.004187175205864244,0.003401082908287112,0.007765714587161792
3.685268,0.0005064488106140562,0.004153777498865089,0.003035203551012784,0.00769542986049193
3.687569,0.00020337708142769187,0.004120878265104727,0.002990340959521381,0.0073145963060538
3.689871,4.4364118252609254e-05,0.004087480558105572,0.002908092875120477,0.0070399375514786575
3.692172,0.0005333663655088976,0.004054082851106417,0.0024440142898038567,0.0070314635064191704
3.694474,0.0003454419544838001,0.004021183617346055,0.0025063234446530266,0.006872949016482882
3.696776,0.00025820913769496174,0.003987785910346899,0.00250233565874268,0.006748330706784541
3.699077,0.0003324816502751727,0.003954886676586537,0.002311420408284821,0.006598788735146532
3.701379,0.0003653808840355346,0.003921987442826175,0.0022052456084218357,0.006492613935283545
3.703681,0.00020138318847251843,0.0038890882090658135,0.002037758600187266,0.006128229997725597
3.705982,6.978625343107076e-06,0.003856188975305451,0.0020173211973967377,0.005880488798045296
3.708284,1.046793801466061e-05,0.0038232897415450898,0.0018383693046699207,0.005672126984229671
3.710585,0.00018493357159233745,0.003790390507784728,0.0015004044487680211,0.005475728528145086
3.712887,0.0005418404105683849,0.0037574912740243657,0.0014959181896188807,0.005795249874211632
3.715189,0.00016499464204060296,0.003724592040264004,0.0014894380375145668,0.005379024719819174
3.71749,0.00035192210658811383,0.003691692806503642,0.0015452670402594235,0.00558888195335118
3.719792,0.0004182190473476311,0.0036592920459820734,0.0011026228042109176,0.005180133897540622
3.722094,2.2929768984494676e-05,0.0036263928122217117,0.0009984418973031052,0.004647764478509312
3.724395,0.00021434349268114586,0.003593992051700143,0.000992958691676378,0.0048012942360576676
3.726697,5.981678865520349e-05,0.003561092817939781,0.0009949525846315514,0.0046158621912265356
3.728998,9.96946477586725e-06,0.0035286920574182125,0.0010029281564522454,0.004541589678646325
3.7313,0.00033995874885707315,0.0034962912968966443,0.0008962548833504658,0.004732504929104183
3.733602,0.0002731633348587627,0.0034638905363750753,0.0007018503202210543,0.004438904191454892
3.735903,0.00013907403362334813,0.003431489775853507,0.0004954823993606022,0.004066046208837457
3.738205,0.0005024610247037093,0.003399089015331938,0.0004994701852709491,0.004401020225306597
3.740507,1.8443509835354408e-05,0.00336668825481037,0.0004989717120321556,0.0038841034766778798
3.742808,0.00017297021386129675,0.0033342874942888013,0.0004979747655545692,0.004005232473704668
3.74511,0.00048800530077870166,0.0033018867337672323,0.0005024610247037093,0.004292353059249643
3.747411,0.0002816373799182498,0.0032699844464844576,0.0004875068275399084,0.004039128653942616
3.749713,0.00021334654620355916,0.003237583685962889,0.00048002972895800803,0.003930959961124456
3.752015,0.00040226790370624345,0.0032056813986801143,0.00016100685613025607,0.0037689561585166134
3.754316,0.0005054518641364696,0.0031732806381585448,0.0005552991880158057,0.004234031690310821
3.756618,0.0004959808725993957,0.00314137835087577,0.0003913014924527895,0.004028660715927955
3.75892,0.0005612808668813262,0.003109476063592995,2.4923661939668124e-06,0.0036732492966682884
3.761221,1.5452670402594235e-05,0.0030775737763102193,7.975571820693798e-06,0.0031010020185335075
3.763523,0.0005632747598364996,0.003045173015788651,1.4954197163800872e-06,0.0036099431953415303
3.765824,0.0004870083543011151,0.003013270728505876,3.489312671553538e-06,0.0035037683954785444
3.768126,0.0004984732387933624,0.0029813684412231013,3.987785910346899e-06,0.00348382946592681
3.770428,0.0004989717120321556,0.002949964627179119,7.327556610262427e-05,0.0035222119053138993
3.772729,0.0004984732387933624,0.002918062339896344,0.0003045671489027444,0.0037211027275924494
3.775031,0.0004984732387933624,0.0028861600526135685,9.470991537073885e-05,0.00347934320677767
3.777333,0.0004989717120321556,0.0028547562385695872,0.00044912438815281953,0.0038028523387545615
3.779634,0.0004984732387933624,0.002822853951286812,0.0004929900331666356,0.0038143172232468093
3.781936,0.0004984732387933624,0.002791450137242829,0.0005029594979425026,0.0037928828739786954
3.784237,0.0004989717120321556,0.002759547849960055,0.0004949839261218089,0.003753503488114019
3.786539,0.0004989717120321556,0.0027281440359160727,0.0005094396500468165,0.0037365553979950453
3.788841000000001,0.0004984732387933624,0.0026967402218720906,0.0004904976669726686,0.003685711127638122
3.791142,0.0004989717120321556,0.0026648379345893154,0.0009490930466625619,0.0041129026932840325
3.793444,0.0004989717120321556,0.002633434120545333,0.0010981365450617774,0.0042305423776392665
3.795746,0.0004984732387933624,0.002602030306501352,0.0014505571248886848,0.004551060670183399
3.798047,0.0004989717120321556,0.00257062649245737,0.0015108723867826813,0.004580470591272207
3.800349,0.0004984732387933624,0.0025397211516521817,0.001508878493827508,0.0045470728842730524
3.80265,0.0004989717120321556,0.0025083173376082,0.002024798295978638,0.005032087345618993
3.804952,0.0004989717120321556,0.002476913523564217,0.002145428819766632,0.005121314055363005
3.807254,0.0004984732387933624,0.0024460081827590288,0.002470433371459904,0.005414914793012296
3.809555000000001,0.0004989717120321556,0.0024146043687150467,0.002704217320453991,0.005617793401201194
3.811857,0.0004989717120321556,0.002382702081432272,0.003004796683446389,0.005886470476910817
3.814159,0.0004984732387933624,0.002362264678641745,0.0032141554437396013,0.006074893361174708
3.81646,0.0004989717120321556,0.0023443196420451827,0.0035252027447466596,0.006368494098823997
3.818762,0.0004989717120321556,0.002318897506866722,0.003591499685506176,0.006409368904405054
3.821063,0.0004984732387933624,0.002304940256180508,0.00397582255261586,0.006779236047589729
3.823365,0.0004989717120321556,0.002276527281569286,0.004002740107510699,0.0067782391011121405
3.825667,0.0004989717120321556,0.002263566977360659,0.004307805729652238,0.007070344419045053
3.827968,0.0004984732387933624,0.002235154002749437,0.004504204185736823,0.0072378314272796215
3.83027,0.0004989717120321556,0.0022211967520632233,0.004653746157374832,0.007373914621470211
3.832572,0.0005024610247037093,0.0021962730901235548,0.004984233914694831,0.007682968029522095
3.834873,0.0004780358360028345,0.0021778295802882004,0.0050041728442465645,0.0076600382605376
3.837175,0.0007053396328926077,0.002163373856363193,0.005000683531575011,0.007869397020830813
3.839476,0.0005742411710899535,0.0021384501944235247,0.005048038489260381,0.007760729854773858
3.841778,0.0008394289341280222,0.002120505157826964,0.005396471283176942,0.008356405375131928
3.84408,0.0009949525846315514,0.0021005662282752293,0.005521089592875283,0.008616608405782064
3.846381,0.0010004357902582783,0.0020771379860519412,0.005507132342189068,0.008584706118499288
3.848683,0.0009954510578703446,0.0020621837888881397,0.005507630815427861,0.008565265662186345
3.850984,0.0009964480043479313,0.0020352662339932987,0.0055081292886666544,0.008539843527007884
3.853286,0.0009964480043479313,0.0020208105100682915,0.005507132342189068,0.008524390856605292
3.855588,0.0009964480043479313,0.002005357839665697,0.005510621654860621,0.008512427498874249
3.857889,0.0009964480043479313,0.0019774433382932686,0.005499655243607167,0.00847354658624837
3.860191,0.0009964480043479313,0.001965479980562228,0.005483704099965779,0.008445632084875941
3.862493,0.0009964480043479313,0.0019370670059510066,0.004965291931620683,0.00789880694191962
3.864794,0.0009964480043479313,0.0019231097552647922,0.0050181300949327795,0.007937687854545503
3.867096,0.0009964480043479313,0.0018991830398027109,0.005000683531575011,0.007896314575725653
3.869397,0.0009964480043479313,0.001880241056728563,0.005007163683679325,0.00788385274475582
3.871699,0.0009964480043479313,0.0018622960201320016,0.004921426286606867,0.0077801703110868
3.874001,0.0009964480043479313,0.0018378708314311274,0.0044962286139161286,0.007330547449695187
3.876302,0.0009964480043479313,0.0018239135807449128,0.004517662963184244,0.007338024548277087
3.878604,0.0009964480043479313,0.0018064670173871453,0.0047768690473567925,0.0075797840690918685
3.880906,0.0009964480043479313,0.0017810448822086836,0.0050360751315293405,0.007813568018085956
3.883207,0.0009964480043479313,0.0017680845780000567,0.0049991881118586325,0.00776372069420662
3.885509,0.0009964480043479313,0.001739671603388835,0.005002677424530185,0.007738797032266952
3.88781,0.0009964480043479313,0.0017272097724190009,0.005005668263962946,0.007729326040729878
3.890112,0.0009964480043479313,0.0017017876372405392,0.005051029328693142,0.0077492649702816125
3.892414,0.0009964480043479313,0.0016848395471215651,0.00552657279850201,0.008207860349971504
3.894715,0.0009964480043479313,0.0016653990908086238,0.005455291125354559,0.008117138220511114
3.897017,0.0009964480043479313,0.0016424693218241293,0.005806216285465086,0.008445133611637148
3.899319,0.0009959495311091383,0.0016285120711379151,0.006032024662638479,0.008656486264885532
3.90162,0.0009969464775867248,0.0016105670345413544,0.0060110887866091575,0.008618602298737236
3.903922,0.001001432736735865,0.0015856433726016855,0.006015076572519504,0.008602152681857055
3.906223,0.0009480961001849754,0.0015731815416318517,0.0062907322735722354,0.008812009915389062
3.908525,0.0013962235418602082,0.0015452670402594235,0.00654794446478961,0.009489435046909241
3.910827,0.0014834563586490464,0.0015328052092895895,0.006467191800105084,0.00948345336804372
3.913128,0.0015377899416775232,0.0015078815473499212,0.006798676503902669,0.009844347992930113
3.91543,0.0011415037168368,0.0014904349839921535,0.007045420757105385,0.009677359457934338
3.917732,0.0014620220093809321,0.0014724899473955925,0.006992582593793289,0.009927094550569813
3.920033,0.0014764777333059395,0.001448563231933511,0.007509499342422005,0.010434540307661454
3.922335,0.0014944227699025007,0.001434605981247297,0.007561839032495307,0.010490867783645105
3.924636,0.0014899365107533605,0.0014186548376059096,0.007945164953127403,0.010853756301486672
3.926938,0.0014904349839921535,0.0013922357559498614,0.008114147381078353,0.010996818121020371
3.92924,0.0014904349839921535,0.0013802723982188204,0.00844712750459232,0.011317834886803295
3.931541,0.0014904349839921535,0.001353354843323979,0.008545326732634613,0.011389116559950748
3.933843,0.0014904349839921535,0.0013393975926377648,0.008547320625589784,0.011377153202219705
3.936145,0.0014904349839921535,0.0013174647701308568,0.008524889329844085,0.011332789083967095
3.938446,0.0014904349839921535,0.0012975258405791225,0.009040809131995214,0.01182876995656649
3.940748,0.0014904349839921535,0.0012830701166541148,0.00876615037742007,0.011539655478066341
3.943049,0.0014904349839921535,0.0012651250800575534,0.0089141969293417,0.011669756993391407
3.945351,0.0014904349839921535,0.0012411983645954725,0.008477035898919922,0.011208669247507548
3.947653,0.0014904349839921535,0.0012287365336256385,0.008539345053769092,0.011258516571386884
3.949954,0.0014904349839921535,0.0012013205054920036,0.008575733600201006,0.011267489089685164
3.952256,0.0014904349839921535,0.0011888586745221693,0.00818044432183787,0.010859737980352193
3.954558,0.0014904349839921535,0.001164931959060088,0.008036884029065381,0.010692250972117623
3.956859,0.0014909334572309472,0.001146986922463527,0.00772982451396867,0.010367744893663143
3.959161,0.0014894380375145668,0.001129540359105759,0.007500526824123724,0.010119505220744049
3.961462000000001,0.0014874441445593936,0.0011105983760316114,0.00730263294832276,0.009900675468913765
3.963764,0.0015537410853189105,0.0010916563929574638,0.006798178030663876,0.00944357550894025
3.966066000000001,0.0019231097552647922,0.0010732128831221091,0.006394913180480045,0.009391235818866948
3.968367,0.001998877687561384,0.0010542709000479617,0.006161627704724753,0.0092147762923341
3.970669,0.0019021738792354707,0.0010353289169738136,0.005626267446260682,0.008563770242469966
3.972971,0.0017611059526569492,0.0010168854071384592,0.005284314804448436,0.008062306164243844
3.975272,0.0020267921889338112,0.0009979434240643117,0.005025108720275886,0.00804984433327401
3.977574,0.0019918990622182766,0.000979499914228957,0.004490745408289402,0.007462144384736636
3.979875,0.001994391428412243,0.0009605579311548092,0.004449870602708346,0.007404819962275398
3.982177,0.0019948899016510365,0.0009441083142746283,0.003948904997721017,0.006887903213646683
3.984479,0.0019948899016510365,0.0009301510635884144,0.003713127155771757,0.006638168121011208
3.98678,0.0019948899016510365,0.0009156953396634068,0.0034987836630906107,0.006409368904405055
3.989082,0.0019948899016510365,0.0009017380889771926,0.003250045516932723,0.006146673507560953
3.991384,0.0019948899016510365,0.0008877808382909783,0.002709202052841925,0.0055918727927839395
3.993685,0.0019948899016510365,0.0008733251143659709,0.0025297516868763143,0.005397966702893322
3.995987,0.0019948899016510365,0.0008593678636797567,0.0022735364421365262,0.005127794207467319
3.998288,0.0019948899016510365,0.0008454106129935425,0.0020033639467105235,0.0048436644613551036
4.00059,0.0019948899016510365,0.0008309548890685352,0.0018717670116690762,0.004697611802388648
